;;;;;;;
artist_name;track_name;popularity;year;genre;danceability;energy;valence
Felix Mendelssohn;Suleika, Op. 34/4;17;2002;classical;0,201;0,0752;0,0378
Frédéric Chopin;Chopin: 24 Preludes, Op. 28: No. 6 in B Minor;15;2002;classical;0,442;0,00421;0,178
Frédéric Chopin;"Waltz No. 6 In D Flat, Op. 64 No. 1 -""Minute"": Molto vivace";12;2002;classical;0,414;0,13;0,587
Frédéric Chopin;"12 Études, Op. 25: No. 6 in G-Sharp Minor ""Thirds""";11;2002;classical;0,189;0,187;0,217
Frédéric Chopin;Chopin: Ballade No. 3 in A-Flat Major, Op. 47;15;2002;classical;0,289;0,0784;0,0549
Frédéric Chopin;"12 Études, Op. 25: No. 7 in C-Sharp Minor ""Cello""";11;2002;classical;0,231;0,0128;0,0392
Frédéric Chopin;Mazurka;13;2002;classical;0,223;0,101;0,43
Frédéric Chopin;Chopin: 24 Preludes, Op. 28: No. 16 in B-Flat Minor;15;2002;classical;0,341;0,265;0,624
Frédéric Chopin;"12 Études, Op. 25: No. 3 in F Major ""The Horseman";11;2002;classical;0,322;0,104;0,467
Frédéric Chopin;Chopin: 24 Preludes, Op. 28: No. 20 in C Minor;13;2002;classical;0,623;0,00189;0,264
Claude Debussy;Deux arabesques, L. 66: No. 1 (Transcr. H. Renié);13;2002;classical;0,254;0,00883;0,0791
Claude Debussy;Danse Sacrée et Danse Profane, L. 103: II. Danse Profane;14;2002;classical;0,184;0,0276;0,0378
Frédéric Chopin;Chopin: 24 Preludes, Op. 28: No. 1 in C Major;13;2002;classical;0,226;0,149;0,317
Frédéric Chopin;24 Préludes, Op. 28: No. 16 in B-Flat Minor;12;2002;classical;0,418;0,348;0,495
Frédéric Chopin;Chopin: 24 Preludes, Op. 28: No. 3 in G Major;13;2002;classical;0,331;0,0387;0,419
Frédéric Chopin;Piano Sonata No. 2 in B-Flat Minor, Op. 35: I. Grave - Doppio movimento;12;2002;classical;0,344;0,28;0,0748
Sergei Rachmaninoff;Piano Concerto No. 3 in D Minor, Op. 30: III. Finale. Alla breve - Live at the Proms;10;2002;classical;0,354;0,179;0,1
Franz Liszt;Abschied, S. 251;13;2002;classical;0,455;0,00917;0,267
Franz Liszt;Piano Concerto No. 2 in A, S.125: 4. Allegro animato;7;2002;classical;0,375;0,365;0,222
Ludwig van Beethoven;Beethoven: Symphony No. 2 in D Major, Op. 36: III. Scherzo. Allegro;45;2003;classical;0,388;0,122;0,591
Franz Liszt;En rêve, S. 207;37;2003;classical;0,278;0,0077;0,0389
Sergei Rachmaninoff;Italian Polka;37;2003;classical;0,466;0,102;0,745
Sergei Rachmaninoff;Ten Preludes, Op. 23: IV. Andante cantabile;33;2003;classical;0,244;0,0051;0,0836
Claude Debussy;Nocturnes: No. 1. Nuages;33;2003;classical;0,0979;0,00275;0,0323
Sergei Rachmaninoff;Prelude in C Sharp Minor, Op. 3, No. 2 (Arr. Orchestra) - Live;25;2003;classical;0,0658;0,0972;0,0612
Ludwig van Beethoven;Beethoven: Symphony No. 2 in D Major, Op. 36: IV. Allegro molto;32;2003;classical;0,321;0,187;0,305
Franz Liszt;"Grandes études de Paganini, S.141: No. 3 in G-Sharp Minor ""La campanella""";32;2003;classical;0,296;0,232;0,393
Ludwig van Beethoven;Beethoven: Symphony No. 1 in C Major, Op. 21: I. Adagio molto - Allegro con brio;32;2003;classical;0,306;0,104;0,184
Frédéric Chopin;Nocturne No. 20 in C-Sharp Minor, Op. posth (Arranged for Violin & Orchestra);27;2003;classical;0,204;0,13;0,084
Claude Debussy;The Girl with Flaxen Hair;27;2003;classical;0,165;0,0706;0,0383
Sergei Rachmaninoff;Piano Concerto No. 1 in F-Sharp Minor, Op. 1: I. Vivace;31;2003;classical;0,3;0,162;0,059
Sergei Rachmaninoff;Piano Concerto No. 2, Op. 18: II. Adagio sostenuto;31;2003;classical;0,139;0,0968;0,0387
Ludwig van Beethoven;"Beethoven: Symphony No. 3 in E-Flat Major, Op. 55 ""Eroica"": I. Allegro con brio";31;2003;classical;0,229;0,118;0,185
Ludwig van Beethoven;Beethoven: Symphony No. 7 in A Major, Op. 92: II. Allegretto;32;2003;classical;0,122;0,0321;0,0532
Sergei Rachmaninoff;Piano Concerto No. 1 in F-Sharp Minor, Op. 1: II. Andante;28;2003;classical;0,296;0,0495;0,0349
Ludwig van Beethoven;Beethoven: Symphony No. 2 in D Major, Op. 36: I. Adagio - Allegro con brio;29;2003;classical;0,255;0,151;0,155
Ludwig van Beethoven;Beethoven: Symphony No. 1 in C Major, Op. 21: II. Andante cantabile con moto;30;2003;classical;0,359;0,0276;0,0856
Ludwig van Beethoven;Beethoven: Symphony No. 1 in C Major, Op. 21: III. Menuetto. Allegro molto e vivace;29;2003;classical;0,489;0,228;0,176
Ludwig van Beethoven;"Beethoven / Arr Leon: Piano Concerto No. 5 in E-Flat Major, Op. 73, ""Emperor"": II. Adagio un poco mosso";29;2003;classical;0,372;0,0556;0,0788
Ludwig van Beethoven;Beethoven: Symphony No. 1 in C Major, Op. 21: IV. Adagio - Allegro molto e vivace;29;2003;classical;0,431;0,217;0,328
Ludwig van Beethoven;"Beethoven: Symphony No. 3 in E-Flat Major, Op. 55 ""Eroica"": II. Marcia funebre. Adagio assai";29;2003;classical;0,101;0,0438;0,0388
Ludwig van Beethoven;Cello Sonata No. 3 in A Major, Op. 69: III. Adagio cantabile -;26;2003;classical;0,195;0,0292;0,156
Ludwig van Beethoven;"Beethoven: Symphony No. 3 in E-Flat Major, Op. 55 ""Eroica"": IV. Finale. Allegro molto";28;2003;classical;0,249;0,143;0,24
Ludwig van Beethoven;"Beethoven: Symphony No. 3 in E-Flat Major, Op. 55 ""Eroica"": III. Scherzo. Allegro vivace";28;2003;classical;0,381;0,197;0,304
Sergei Rachmaninoff;Piano Concerto No. 1 in F-Sharp Minor, Op. 1: III. Allegro vivace;26;2003;classical;0,311;0,227;0,113
Ludwig van Beethoven;Beethoven: Symphony No. 7 in A Major, Op. 92: I. Poco sostenuto - Vivace;27;2003;classical;0,327;0,172;0,123
Ludwig van Beethoven;"Beethoven: Symphony No. 9 in D Minor, Op. 125 ""Choral"": I. Allegro ma non troppo, un poco maestoso";28;2003;classical;0,173;0,0803;0,118
Ludwig van Beethoven;Beethoven: Symphony No. 4 in B-Flat Major, Op. 60: I. Adagio - Allegro vivace;27;2003;classical;0,287;0,0988;0,17
Ludwig van Beethoven;Beethoven: Symphony No. 2 in D Major, Op. 36: II. Larghetto;26;2003;classical;0,215;0,019;0,0797
Ludwig van Beethoven;"Beethoven: Symphony No. 9 in D Minor, Op. 125 ""Choral"": IV. (b) ""O Freunde, nicht diese Töne!"" (Ode to Joy)";28;2003;classical;0,281;0,223;0,0622
Ludwig van Beethoven;String Quintet in C Minor, Op.104: II. Andante cantabile con variazioni;22;2003;classical;0,216;0,0574;0,279
Ludwig van Beethoven;Beethoven: Symphony No. 7 in A Major, Op. 92: III. Presto - Assai meno presto;25;2003;classical;0,244;0,175;0,242
Ludwig van Beethoven;Beethoven: Symphony No. 4 in B-Flat Major, Op. 60: II. Adagio;25;2003;classical;0,121;0,0189;0,0771
Ludwig van Beethoven;"Beethoven: Symphony No. 9 in D Minor, Op. 125 ""Choral"": III. Adagio molto e cantabile - Andante moderato";25;2003;classical;0,0706;0,018;0,0396
Ludwig van Beethoven;Beethoven: Symphony No. 7 in A Major, Op. 92: IV. Allegro con brio;25;2003;classical;0,277;0,285;0,307
Ludwig van Beethoven;Beethoven: Symphony No. 8 in F Major, Op. 93: I. Allegro vivace e con brio;25;2003;classical;0,336;0,169;0,219
Ludwig van Beethoven;Beethoven: Symphony No. 4 in B-Flat Major, Op. 60: IV. Allegro ma non troppo;24;2003;classical;0,357;0,222;0,464
Ludwig van Beethoven;Beethoven: Symphony No. 4 in B-Flat Major, Op. 60: III. Menuetto. Allegro vivace;24;2003;classical;0,336;0,0561;0,238
Ludwig van Beethoven;Beethoven: Symphony No. 8 in F Major, Op. 93: II. Allegretto scherzando;24;2003;classical;0,547;0,0299;0,291
Sergei Rachmaninoff;Piano Concerto No. 2, Op. 18: I. Moderato;22;2003;classical;0,265;0,229;0,0779
Ludwig van Beethoven;Beethoven: Symphony No. 8 in F Major, Op. 93: III. Tempo di menuetto;23;2003;classical;0,287;0,0415;0,194
Ludwig van Beethoven;Beethoven: Symphony No. 8 in F Major, Op. 93: IV. Allegro vivace;23;2003;classical;0,388;0,225;0,246
Felix Mendelssohn;Piano Concerto No. 1 in G Minor, Op. 25, MWV O7: II. Andante;20;2003;classical;0,239;0,0155;0,0384
Sergei Rachmaninoff;Piano Concerto No. 3, Op. 30: III. Finale. Allegro;21;2003;classical;0,342;0,314;0,114
Franz Liszt;Liebeslied (Widmung), S. 566;21;2003;classical;0,165;0,0368;0,0388
Franz Liszt;"Grandes Etudes de Paganini, S.141: No. 3 In G Sharp Minor (""La Campanella"")";17;2003;classical;0,366;0,347;0,483
Sergei Rachmaninoff;Piano Concerto No. 1, Op. 1: I. Vivace;15;2003;classical;0,221;0,256;0,0755
Franz Liszt;Liebestraum No. 3 in A-Flat Major, S. 541;16;2003;classical;0,191;0,0239;0,0351
Sergei Rachmaninoff;Rhapsody on a Theme of Paganini, Op. 43;14;2003;classical;0,269;0,262;0,121
Sergei Rachmaninoff;Piano Concerto No. 2, Op. 18: III. Allegro scherzando;15;2003;classical;0,339;0,26;0,102
Frédéric Chopin;Douze études, Op. 25: No. 1 in A-Flat Major, Allegro sostenuto;11;2003;classical;0,308;0,0874;0,0393
Frédéric Chopin;Chopin: Polonaise in F-Sharp Minor, Op. 44;14;2003;classical;0,286;0,0891;0,116
Sergei Rachmaninoff;Piano Concerto No. 3, Op. 30: II. Intermezzo. Adagio;13;2003;classical;0,174;0,131;0,0399
Claude Debussy;2 Arabesques: Arabesque No. 1;43;2004;classical;0,273;0,0175;0,118
Frédéric Chopin;Andante spiniato in G: Allegro maestoso;43;2004;classical;0,192;0,00927;0,0387
Ludwig van Beethoven;'Ode To Joy' From Symphony No. 9 In D Minor 'Choral', Op. 125;34;2004;classical;0,266;0,516;0,236
Frédéric Chopin;Impromptu No. 3 in G-Flat Major, Op. 51;32;2004;classical;0,158;0,0254;0,217
Franz Liszt;"3 Concert Études, S. 144: No. 3 in D-Flat Major, ""un sospiro""";37;2004;classical;0,241;0,0636;0,0338
Ludwig van Beethoven;Beethoven: Triple Concerto for Violin, Cello and Piano in C Major, Op. 56: II. Largo (Live);36;2004;classical;0,164;0,0413;0,039
Ludwig van Beethoven;String Quartet No. 14 in C-Sharp Minor, Op. 131: 6. Adagio quasi un poco andante;30;2004;classical;0,19;0,0308;0,032
Frédéric Chopin;12 Etudes, Op. 10: Etude No. 4 in C-Sharp Minor, Op. 10, No. 4;29;2004;classical;0,463;0,25;0,313
Claude Debussy;Suite bergamasque: Clair de lune;23;2004;classical;0,358;0,0111;0,0539
Sergei Rachmaninoff;"All-night Vigil, Op. 37, ""Vespers"": Bless the Lord, O my soul";27;2004;classical;0,192;0,13;0,0484
Frédéric Chopin;Waltz, Op. 64 No. 2 in C-Sharp Minor - Remastered;27;2004;classical;0,248;0,0662;0,181
Frédéric Chopin;"12 Etudes, Op. 25: Etude No. 13 in A-Flat Major, Op. 25, No. 1, ""Harp Study""";21;2004;classical;0,211;0,0473;0,0373
Ludwig van Beethoven;Sonata for Cello and Piano No. 3 in A, Op. 69: 3. Adagio cantabile - Allegro vivace;25;2004;classical;0,28;0,103;0,21
Frédéric Chopin;Scherzo No. 4 in E Major, Op. 54;18;2004;classical;0,375;0,0473;0,0436
Claude Debussy;2 Arabesques: Arabesque No. 2;22;2004;classical;0,411;0,0908;0,167
Sergei Rachmaninoff;"All-night Vigil, Op. 37, ""Vespers"": Come, let us worship";24;2004;classical;0,252;0,231;0,142
Ludwig van Beethoven;"Piano Sonata No. 8 in C Minor, Op. 13 ""Pathétique"": 2. Adagio cantabile";20;2004;classical;0,36;0,00581;0,0715
Claude Debussy;La plus que lente;20;2004;classical;0,352;0,0274;0,0485
Ludwig van Beethoven;"String Quartet No. 11 in F Minor, Op. 95 ""Serioso"": 4. Larghetto espressivo - Allegretto agitato";20;2004;classical;0,34;0,0861;0,102
Ludwig van Beethoven;Für Elise;33;2004;classical;0,38;0,0749;0,487
Claude Debussy;Children's Corner: The little shepherd;17;2004;classical;0,38;0,0033;0,129
Claude Debussy;Children's Corner: The snow is dancing;16;2004;classical;0,148;0,0342;0,0958
Ludwig van Beethoven;"Beethoven: 6 Variations on Paisiello's ""Nel Cor Più"" in G Major, WoO 70: Variation I -";16;2004;classical;0,312;0,204;0,736
Claude Debussy;Preludes, Book 1: No. 10: La cathedrale engloutie;14;2004;classical;0,452;0,00379;0,0347
Franz Liszt;Harmonies poetiques et religieuses, S173/R14: Funerailles;19;2004;classical;0,247;0,0338;0,0547
Claude Debussy;Le petit negre;15;2004;classical;0,342;0,222;0,424
Claude Debussy;Valse romantique;13;2004;classical;0,29;0,0429;0,0381
Felix Mendelssohn;Ein Sommernachtstraum, Op. 61: III. Elfenreigen (Allegro vivace);17;2004;classical;0,325;0,0526;0,0711
Frédéric Chopin;Nocturne In D-Flat Major, Op. 27, No. 2;16;2004;classical;0,277;0,016;0,04
Frédéric Chopin;Etude Op. 10, no. 3;13;2004;classical;0,614;0,143;0,0814
Felix Mendelssohn;Songs Without Words, Op. 19b: No. 1, Andante con moto, MWV U86;16;2004;classical;0,251;0,0217;0,107
Frédéric Chopin;Waltz, Op. 34 No. 2, Valse brillante, in A Minor - Remastered;14;2004;classical;0,209;0,0153;0,118
Frédéric Chopin;Mazurka in C-Sharp Minor, Op. 50, No. 3;14;2004;classical;0,319;0,0625;0,124
Sergei Rachmaninoff;Rachmaninov : Rhapsody on a Theme of Paganini Op.43 : III Variation 7;18;2004;classical;0,523;0,00356;0,514
Claude Debussy;Images, Book 1: No. 1. Reflets dans l'eau (Reflections in the water);12;2004;classical;0,245;0,031;0,0322
Claude Debussy;Rêverie: Reverie;13;2004;classical;0,245;0,014;0,0672
Frédéric Chopin;12 Etudes, Op. 10: Etude No. 1 in C Major, Op. 10, No. 1;17;2004;classical;0,353;0,2;0,0504
Frédéric Chopin;Scherzo No. 2 in B-Flat Minor, Op. 31;10;2004;classical;0,262;0,0793;0,11
Frédéric Chopin;"Waltz No. 6 in D-Flat Major, Op. 64 No. 1 ""Minute"" - Remastered";11;2004;classical;0,311;0,127;0,598
Sergei Rachmaninoff;Variation XVIII;16;2004;classical;0,155;0,0585;0,0369
Ludwig van Beethoven;Piano Sonata No. 14] Arr. Dominic Miller, Nick Patrick, Nick Ingman: Moonlight Sonata;16;2004;classical;0,308;0,071;0,063
Sergei Rachmaninoff;Piano Concerto No. 2 in C Minor, Op. 18: I. Moderato - Allegro;11;2004;classical;0,297;0,154;0,0399
Claude Debussy;Children's Corner: Golliwog's cakewalk;12;2004;classical;0,451;0,0429;0,295
Claude Debussy;Debussy / Arr. Roelens: Suite bergamasque, CD 82, L. 75: III. Clair de lune;15;2004;classical;0,163;0,0291;0,0684
Felix Mendelssohn;Songs Without Words, Op. 19b: No. 4, Moderato, MWV U73;14;2004;classical;0,479;0,0108;0,267
Frédéric Chopin;"12 Etudes, Op. 25: Etude No. 23 in A Minor, Op. 25, No. 11, ""Winter Wind""";12;2004;classical;0,341;0,233;0,0993
Claude Debussy;"Suite bergamasque, L. 75: III. Clair de lune (Featured in ""Man on Fire"")";11;2004;classical;0,224;0,00639;0,043
Claude Debussy;Estampes: La soiree dans Grenade;12;2004;classical;0,243;0,0306;0,0351
Claude Debussy;Estampes: Jardins sous la pluie;12;2004;classical;0,174;0,124;0,0361
Ludwig van Beethoven;String Quartet No. 15 in A Minor, Op. 132: 3. Molto adagio;12;2004;classical;0,0911;0,0153;0,0444
Frédéric Chopin;Nocturne No. 11 In G Minor, Op. 37 No. 1;43;2005;classical;0,246;0,00854;0,0951
Frédéric Chopin;Nocturne No. 3 In B, Op. 9 No. 3;44;2005;classical;0,196;0,0408;0,0618
Frédéric Chopin;Nocturne No. 4 In F, Op. 15 No. 1;43;2005;classical;0,256;0,0151;0,0802
Frédéric Chopin;Nocturne No. 5 In F Sharp, Op. 15 No. 2;42;2005;classical;0,297;0,0204;0,0855
Frédéric Chopin;Nocturne No. 6 In G Minor, Op. 15 No. 3;42;2005;classical;0,384;0,00866;0,122
Frédéric Chopin;Nocturne No. 7 In C Sharp Minor, Op. 27 No. 1 - 2005 Recording;41;2005;classical;0,286;0,0111;0,0469
Frédéric Chopin;Nocturne No. 19 In E Minor, Op. 72 No. 1;40;2005;classical;0,261;0,0121;0,0571
Frédéric Chopin;Nocturne No. 9 In B, Op. 32 No. 1;40;2005;classical;0,231;0,013;0,103
Frédéric Chopin;Nocturne No. 10 In A Flat, Op. 32 No. 2;40;2005;classical;0,204;0,0432;0,145
Frédéric Chopin;Nocturne No. 15 In F Minor, Op. 55 No. 1;39;2005;classical;0,364;0,0184;0,113
Frédéric Chopin;Nocturne No. 13 In C Minor, Op. 48 No. 1;39;2005;classical;0,227;0,0527;0,0462
Frédéric Chopin;Nocturne No. 12 In G, Op. 37 No. 2;39;2005;classical;0,342;0,0197;0,038
Sergei Rachmaninoff;The Flight of the Bumblebee;37;2005;classical;0,403;0,166;0,185
Frédéric Chopin;Nocturne No. 18 In E, Op. 62 No. 2;37;2005;classical;0,248;0,0312;0,0941
Frédéric Chopin;Nocturne No. 14 In F Sharp Minor, Op. 48 No. 2;38;2005;classical;0,268;0,00685;0,0818
Frédéric Chopin;Nocturne No. 16 In E Flat, Op. 55 No. 2;37;2005;classical;0,28;0,0359;0,0829
Frédéric Chopin;Nocturne No. 17 In B, Op. 62 No. 1;37;2005;classical;0,205;0,0146;0,0584
Sergei Rachmaninoff;Rhapsody on a Theme of Paganini, Op. 43: Variation No. 18 - Live;33;2005;classical;0,267;0,0687;0,0377
Frédéric Chopin;Nocturne No. 2 in E-Flat Major, Op. 9 (Arr. by Pierre Fournier);30;2005;classical;0,151;0,095;0,135
Ludwig van Beethoven;"Concerto for Violin, Cello & Piano in C Major, Op. 56 ""Triple Concerto"": II. Largo";30;2005;classical;0,148;0,11;0,0373
Ludwig van Beethoven;String Quartet No. 7 In F Major, Op. 59 No. 1: I. Allegro;28;2005;classical;0,315;0,0414;0,109
Ludwig van Beethoven;"Piano Trio No. 5 in D Major, Op. 70, No. 1, ""Ghost"": II. Largo assai ed espressivo";24;2005;classical;0,132;0,0354;0,0331
Claude Debussy;Beau soir;22;2005;classical;0,151;0,0059;0,0371
Sergei Rachmaninoff;6 Moments musicaux, Op. 16: No. 4 in E minor, Presto;16;2005;classical;0,26;0,2;0,0972
Sergei Rachmaninoff;Rachmaninov: Piano Concerto No. 1 in F-Sharp Minor, Op. 1: I. Vivace;24;2005;classical;0,226;0,117;0,0391
Sergei Rachmaninoff;12 Songs, Op. 21 (version for piano): Siren' (Lilacs), Op. 21, No. 5;23;2005;classical;0,272;0,0215;0,0835
Sergei Rachmaninoff;Prelude in G Minor, Op. 23, No. 5: Alla marcia;23;2005;classical;0,431;0,172;0,0974
Ludwig van Beethoven;Piano Trio No. 6 in E-Flat Major, Op. 70, No. 2: III. Allegretto ma non troppo;22;2005;classical;0,312;0,0516;0,15
Felix Mendelssohn;"String Quartet No. 2 in A Minor, Op. 13, MWV R22: I. Adagio; Allegro vivace";20;2005;classical;0,29;0,128;0,148
Ludwig van Beethoven;Sonata in A Major Op. 69: III. Adagio cantabile;23;2005;classical;0,176;0,0163;0,143
Frédéric Chopin;E flat major, Op 9, n? 2;18;2005;classical;0,414;0,00711;0,077
Sergei Rachmaninoff;Piano Concerto No. 2 in C Minor, Op. 18: I. Moderato - Live;14;2005;classical;0,17;0,0984;0,0383
Sergei Rachmaninoff;Rachmaninov / Arr. Heifetz for Violin and Piano: 12 Romances, Op. 21: No. 7, How Fair This Spot;21;2005;classical;0,205;0,168;0,118
Sergei Rachmaninoff;Rachmaninov - String Quartet No.1: Romance;17;2005;classical;0,202;0,0645;0,0494
Sergei Rachmaninoff;Piano Concerto No. 2 in C Minor, Op. 18: II. Adagio sostenuto - Live;13;2005;classical;0,175;0,0379;0,037
Ludwig van Beethoven;Beethoven: String Trio in E-Flat Major, Op. 3: I. Allegro con brio;13;2005;classical;0,459;0,0693;0,515
Sergei Rachmaninoff;6 Moments musicaux, Op. 16: No. 5 in D flat, Adagio sostenuto;11;2005;classical;0,266;0,00353;0,0374
Frédéric Chopin;24 Préludes, Op. 28: No. 4 in E Minor. Largo;16;2005;classical;0,411;0,0139;0,036
Ludwig van Beethoven;"Symphony No. 6 in F Major, Op. 68 ""Pastoral"": III. Lustiges Zusammensein der Landleute (Allegro)";18;2005;classical;0,254;0,113;0,371
Felix Mendelssohn;String Quartet No. 6 in F Minor, Op. 80, MWV R 37: I. Allegro vivace assai;16;2005;classical;0,312;0,151;0,196
Sergei Rachmaninoff;Piano Concerto No. 2 in C Minor, Op. 18: III. Allegro scherzando - Live;11;2005;classical;0,32;0,125;0,05
Felix Mendelssohn;String Quartet No. 2 in A Minor, Op. 13, MWV R22: II. Adagio non lento;17;2005;classical;0,19;0,0448;0,0704
Sergei Rachmaninoff;Elégie: Op. 3, No. 1;20;2005;classical;0,352;0,0324;0,0486
Frédéric Chopin;D flat major, Op. 27 n? 2;15;2005;classical;0,356;0,00384;0,0571
Frédéric Chopin;F sharp major, op. 15 n? 2;14;2005;classical;0,238;0,0133;0,0952
Felix Mendelssohn;"String Quartet No. 2 in A Minor, Op. 13, MWV R22: III. Intermezzo; Allegretto con moto";16;2005;classical;0,377;0,0982;0,416
Felix Mendelssohn;String Quartet No. 1 in E Flat Major, Op. 12, MWV R 25: II. Canzonetta: Allegretto;16;2005;classical;0,501;0,0834;0,698
Frédéric Chopin;A flat major, Op. 32 n? 2;13;2005;classical;0,215;0,0131;0,139
Sergei Rachmaninoff;Morceaux de Fantasie, Op. 3: No. 1 Elegie;9;2005;classical;0,375;0,0429;0,0683
Felix Mendelssohn;"String Quartet No. 1 in E Flat Major, Op. 12, MWV R 25: I. Adagio non troppo; Allegro non tardante";15;2005;classical;0,201;0,129;0,138
Felix Mendelssohn;String Quartet No. 6 in F Minor, Op. 80, MWV R 37: II. Allegro assai;15;2005;classical;0,412;0,0721;0,213
Felix Mendelssohn;String Quartet No. 2 in A Minor, Op. 13, MWV R22: IV. Presto;15;2005;classical;0,34;0,132;0,119
Felix Mendelssohn;String Quartet in E Minor, Op. 44, No. 2, MWV R26: I. Allegro assai appassionato;15;2005;classical;0,208;0,114;0,205
Frédéric Chopin;F minor, Op. 55, n? 1;12;2005;classical;0,253;0,00716;0,117
Ludwig van Beethoven;Grosse Fuge in B Flat Major, Op.133;14;2005;classical;0,359;0,218;0,227
Ludwig van Beethoven;Beethoven: String Trio in E-Flat Major, Op. 3: II. Andante;9;2005;classical;0,517;0,0371;0,633
Sergei Rachmaninoff;Rachmaninov: 10 Preludes, Op. 23: No. 5 in G Minor;14;2005;classical;0,406;0,219;0,126
Frédéric Chopin;Chopin: Polonaise in G Minor;15;2005;classical;0,443;0,0771;0,265
Claude Debussy;Clair de lune;14;2005;classical;0,106;0,00685;0,0375
Sergei Rachmaninoff;6 Moments musicaux, Op. 16: No. 3 in B minor, Andante cantabile;7;2005;classical;0,515;0,0131;0,11
Sergei Rachmaninoff;6 Moments musicaux, Op. 16: No. 1 in B flat minor, Andantino;7;2005;classical;0,276;0,0382;0,0393
Ludwig van Beethoven;Beethoven: String Trio in E-Flat Major, Op. 3: III. Menuet (Allegretto);9;2005;classical;0,319;0,0309;0,596
Ludwig van Beethoven;Beethoven: String Trio in D Major, Op. 8, 'Serenade': I. Adagio;9;2005;classical;0,209;0,0592;0,285
Felix Mendelssohn;String Quartet No. 6 in F Minor, Op. 80, MWV R 37: III. Adagio;13;2005;classical;0,128;0,0399;0,0967
Felix Mendelssohn;Mendelssohn: Songs Without Words, Book VI, Op. 67: No. 2, Allegro leggiero, MWV U145;52;2006;classical;0,227;0,0561;0,218
Ludwig van Beethoven;"Piano Sonata No. 8 In C Minor, Op. 13 -""Pathétique"": 2. Adagio cantabile - Live";45;2006;classical;0,261;0,00746;0,062
Ludwig van Beethoven;Fur Elise;41;2006;classical;0,213;0,193;0,548
Claude Debussy;Preludes, Book 1: No. 8. La fille aux cheveux de lin (arr. for guitar);40;2006;classical;0,289;0,0117;0,115
Frédéric Chopin;Fantaisie-impromptu in C-Sharp Minor, Op. 66;38;2006;classical;0,224;0,0304;0,0819
Ludwig van Beethoven;"Piano Sonata No. 8 In C Minor, Op. 13 -""Pathétique"": 1. Grave - Allegro di molto e con brio - Live";36;2006;classical;0,312;0,148;0,0637
Claude Debussy;Beau soir, L. 6 (Arranged for Violin and Piano by Jascha Heifetz);35;2006;classical;0,196;0,0496;0,0365
Frédéric Chopin;Nocturne No. 20 in C-Sharp Minor, Op. posth (The Pianist);35;2006;classical;0,31;0,0141;0,0625
Felix Mendelssohn;Mendelssohn: Songs Without Words, Book I, Op. 19b: No. 1, Andante con moto, MWV U86;26;2006;classical;0,345;0,0149;0,14
Frédéric Chopin;Chopin: Cantabile in B-Flat Major;23;2006;classical;0,365;0,00173;0,625
Sergei Rachmaninoff;Francesca da Rimini, Op. 25: Scene II: Moderato;31;2006;classical;0,157;0,0414;0,0358
Frédéric Chopin;Chopin: Prelude No. 4 in E Minor, Op. 28 No. 4 (Arr. for cello);25;2006;classical;0,106;0,0296;0,0361
Ludwig van Beethoven;"Piano Sonata No. 8 In C Minor, Op. 13 -""Pathétique"": 3. Rondo (Allegro) - Live";29;2006;classical;0,319;0,12;0,254
Felix Mendelssohn;"Festgesang, MWV D4, ""Gutenberg-Kantate"": No. 2. (adap. W.H. Cummings as Hark! The Herald Angels Sing)";29;2006;classical;0,239;0,21;0,207
Ludwig van Beethoven;"Piano Sonata No. 8 in C Minor, Op. 13 ""Pathétique"": III. Rondo. Allegro";24;2006;classical;0,266;0,13;0,158
Claude Debussy;Suite bergamasque, L. 75: 4. Passepied;20;2006;classical;0,274;0,0229;0,137
Sergei Rachmaninoff;Aleko: The Young Gypsy's Romance;28;2006;classical;0,254;0,0779;0,197
Claude Debussy;Petite Suite, L. 65: I. En bateau;22;2006;classical;0,117;0,054;0,105
Ludwig van Beethoven;"Sonata No. 14 in C-Sharp Minor, Op. 27 No. 2 ""Moonlight"": I. Adagio sostenuto - Redbook Stereo";28;2006;classical;0,237;0,0133;0,272
Frédéric Chopin;Chopin: Impromptu No. 1 in A-Flat Major, Op. 29;24;2006;classical;0,274;0,0362;0,0695
Ludwig van Beethoven;String Quintet in C Major, Op. 29: II. Adagio molto espressivo;21;2006;classical;0,239;0,166;0,155
Frédéric Chopin;Nocturne in E flat;20;2006;classical;0,155;0,0581;0,0731
Franz Liszt;Weihnachtsbaum, S613/R307 (arr. A. Collins): Games;22;2006;classical;0,559;0,199;0,462
Felix Mendelssohn;Piano Trio No. 1 in D Minor, Op. 49, MWV Q29: I. Molto allegro agitato;23;2006;classical;0,27;0,138;0,119
Sergei Rachmaninoff;Aleko: Men's Dance;22;2006;classical;0,318;0,0695;0,226
Frédéric Chopin;Nocturne in C sharp minor, Op. posth.;25;2006;classical;0,414;0,0584;0,23
Ludwig van Beethoven;"Symphony No. 9 in D Minor, Op. 125 ""Choral"": III. Adagio molto e cantabile";22;2006;classical;0,0634;0,0113;0,0398
Franz Liszt;Weihnachtsbaum, S613/R307 (arr. A. Collins): V. Scherzoso: Man zundet die Kerzen des Baumes an (Lighting the Tree);20;2006;classical;0,405;0,103;0,109
Felix Mendelssohn;String Octet in E-Flat Major, Op. 20, MWV R20: I. Allegro moderato, ma con fuoco;22;2006;classical;0,315;0,137;0,148
